EVTDESCedokko.3;After years of humiliation, the Celestial Empire returns as an independent and sovereign state. The Japanese conquerors have lost jurisdiction over our empire, and now we can finally say that we are free.;;;;;;;;;;;;;x
EVTOPTAedokko.3;Long live the Emperor!;;;;;;;;;;;;;x
EVTTITLEedokko.4;Emperor of Sacramento;;;;;;;;;;;;;x
EVTDESCedokko.4;To the surprise of many citizens of California and their neighbors to the west, south, and north, the Celestial Emperor of California decided not to fight, but to surrender to a Japanese ultimatum. The Emperor officially issued a decree granting the head of the Japanese Edokko imperial jurisdiction and authority over all lands and administration legally belonging to his empire, and also authorized the stationing of Japanese forces in Sacramento to protect the Emperor's commercial interests. This effectively meant that the Emperor was now an emperor in name only — a puppet of Japan.;;;;;;;;;;;;;x years of humiliation, the Empire of California is free again. The Emperor of California officially revoked the Japanese decree that had long granted them control over his entire empire. Japanese forces withdrew from Sacramento, ending a long era of infamy for this ancient and beautiful city. This was bad news for Japan, as their subordinate Emperor had been a symbol of their dominance over California.;;;;;;;;;;;;;x
EVTOPTAedokko.5;Interesting.;;;;;;;;;;;;;x
EVTOPTBedokko.5;Their victory, EVTOPTAedokko.4;We live in interesting times.;;;;;;;;;;;;;x
EVTOPTBedokko.4;Next victory.;;;;;;;;;;;;;x
EVTTITLEedokko.5;Emperor of California;;;;;;;;;;;;;x
EVTDESCedokko.5;Afterour defeat.;;;;;;;;;;;;;x
cathocharismatic;Renevalist;;;;;;;;;;;;;x
cathocharismatic_DESC;The Catholic Charismatic Renewal (also called the "Catholic Renewal in the Holy Spirit") was a religious movement in the pre-event Catholic Church, approved by Catholic bishops and popes. This movement was (and still is) focused on a personal relationship with Jesus Christ and expressing the gifts of the Holy Spirit in unity with the Pope and the Catholic Church. Since the Council in Chicago, a schism within the Charismatic Renewal Movement took place: some supported the Papal Legate, who was proclaimed a pope, while others refused to recognize him. Over the years and centuries, charismaticism was combated by bishops loyal to St. Louis as "heterodox" and "crypto-Protestant," and as a result, it disappeared in the 24th century. However, non-conclavist charismaticism survived, and supporters of the Renewal in the Holy Spirit still believe that there is a Pope across the sea who is the true successor of St. Peter.;;;;;;;;;x
temple_baron_cathocharismatic;Abbot;;;;;;;;;x
temple_barony_of_cathocharismatic;Abbey of;;;;;;;;;x
temple_count_cathocharismatic;Abbot;;;;;;;;x
temple_county_of_belizean_catholic;Abbey of;;;;;;;;;x
temple_baron_belizean_catholic;Parish Priest;;;;;;;;;x
temple_barony_of_belizean_catholic;Parish of;;;;;;;;;x
temple_count_belizean_catholic;Canon;;;;;;;;x
temple_county_of_belizean_catholic;Canony of;;;;;;;;;x
us_army_government;Militarist;;;;;;;;;;;;;x
us_army_government_desc;Militarist Government is based on traditions of the ancient U.S. Army, which was a military force of the pre-event American Empire. Due to the collapse of constitutional institutions, power came to military forces. This form of government is based on military hierarchy, "extraordinary" powers of generals, and universal compulsory military service—all in the name of restoration of the old order.;;;;;;;;;x
us_army_government_baron;Brigadier General;;;;;;;;;;;;;x
us_army_government_baron_female;Brigadier General;;;;;;;;;;;;;x
us_army_government_barony;Garrison;;;;;;;;;;;;;x
us_army_government_barony_of;Garrison of;;;;;;;;;;;;;x
us_army_government_count;Major General;;;;;;;;;;;;;x
us_army_government_count_female;Major General;;;;;;;;;;;;;x
us_army_government_county;Military District;;;;;;;;;;;;;x
us_army_government_county_of;Military District of;;;;;;;;;;;;;x
us_army_government_duke;Lieutenant General;;;;;;;;;;;;;x
us_army_government_duke_female;Lieutenant General;;;;;;;;;;;;;x
us_army_government_duchy;Military District;;;;;;;;;;;;;x
us_army_government_duchy_of;Military District of;;;;;;;;;;;;;x
us_army_government_king;General;;;;;;;;;;;;;x
us_army_government_king_female;General;;;;;;;;;;;;;x
us_army_government_kingdom;Army;;;;;;;;;;;;;x
us_army_government_kingdom_of;Army of;;;;;;;;;;;;;x
us_army_government_emperor;General of the Army;;;;;;;;;;;;;x
us_army_government_emperor_female;General of the Army;;;;;;;;;;;;;x
us_army_government_empire;United Forces;;;;;;;;;;;;;x
us_army_government_empire_of;United Forces of;;;;;;;;;;;;;x
k_us_army;Militarist Order;;;;;;;;;;;;;x
e_us_army;American Empire;;;;;;;;;;;;;x
baron_us_army_government;Brigadier General;;;;;;;;;;;;;x
baron_female_us_army_government;Brigadier General;;;;;;;;;;;;;x
barony_us_army_government;Garrison;;;;;;;;;;;;;x
barony_of_us_army_government;Garrison of;;;;;;;;;;;;;x
count_us_army_government;Major General;;;;;;;;;;;;;x
count_female_us_army_government;Major General;;;;;;;;;;;;;x
county_us_army_government;Military District;;;;;;;;;;;;;x
county_of_us_army_government;Military District of;;;;;;;;;;;;;x
duke_us_army_government;Lieutenant General;;;;;;;;;;;;;x
duke_female_us_army_government;Lieutenant General;;;;;;;;;;;;;x
duchy_us_army_government;Military District;;;;;;;;;;;;;x
duchy_of_us_army_government;Military District of;;;;;;;;;;;;;x
king_us_army_government;General;;;;;;;;;;;;;x
king_female_us_army_government;General;;;;;;;;;;;;;x
kingdom_us_army_government;Army;;;;;;;;;;;;;x
kingdom_of_us_army_government;Army of;;;;;;;;;;;;;x
emperor_us_army_government;General of the Army;;;;;;;;;;;;;x
emperor_female_us_army_government;General of the Army;;;;;;;;;;;;;x
empire_us_army_government;United Forces;;;;;;;;;;;;;x
empire_of_us_army_government;United Forces of;;;;;;;;;;;;;x
gov_martial_law;Martial Law;;;;;;;;;;;;;x
succ_us_army_elective;Martial Elective;;;;;;;;;;;;;x
succ_us_army_elective_desc;Generals are elected by officers, officers by soldiers.;;;;;;;;;;;;;x
CB_NAME_US_ARMY_RECONQUEST;Reconquest War;;;;;;;;;;;;;x
WAR_NAME_US_ARMY_RECONQUEST;War of Reconquest;;;;;;;;;;;;;x
k_west_mexico;Imperio del Bajío y San Luis Potosí;;;;;;;;;;;;;x
us_army_imperial_reconquest_desc;As leader of United States Army you can give a command to your armies to reconquest some land of United States of America from rebelious leaders.;;;;;;;;;;;;;x
us_army_imperial_reconquest_one_desc;As leader of United States Army you can give a command to your armies to reconquest some land of United States of America from rebelious leaders.;;;;;;;;;;;;;x
us_army_imperial_reconq
uest_two_desc;As leader of United States Army you can give a command to your armies to reconquest some land of United States of America from rebelious leaders.;;;;;;;;;;;;;x
us_army_rebuild;Reform U.S. Army;;;;;;;;;;;;;x
us_army_rebuild_desc;U.S. Army was a pearl of Old America. After the Event this pearl was crushed, but today you can make this pearl beautiful again. American Army can be power in his region again and restaurate ancient regime of United States of America.;;;;;;;;;;;;;x
pirate_government;Pirate;;;;;;;;;;;;;x
pirate_government_desc;A Pirate Domain is a haven for all manner of thieves, murderers and smugglers. The Domain is ruled by a number of mighty captains each competing for leadership. The loyalty of their men is swayed greatly by the loot they are able to seize and distribute.;;;;;;;;;;;;;x
episcopal;Episcopal;;;;;;;;;;;;;x
episcopal_DESC;After the Event, a dispute arose between supporters of the Anglican tradition over women's priesthood and its primacy. Anglicans favored women's priesthood and the dominance of the Archbishop of New Canterbury, while supporters of Anglicanism in Boston believed that the women's priesthood, introduced in the decades before the Event, should be abolished, and Boston should have precedence. As a result of these disputes, after many years, the Protestants in Massachusetts severed any remaining ties with their brethren in Canada and declared themselves a continuation of the pre-Event Protestant Episcopal Church of America.;;;;;;;;;;;;;x
c_episcopal;Boston;;;;;;;;;;;;;x
lutheran;Lutheran;;;;;;;;;;;;;x
lutheran_DESC;Lutherans believe in the ideas Martin Luther espoused centuries before the Event: Sola Fide and Sola Scriptura—salvation through faith alone and Holy Scripture as the only infallible source of Divine Revelation. Lutherans do not conform to the Evangelical Convention, which dominates the Protestant scene in the South, but are self-determining and dissidents with the rest of the Protestants in the Holy Columbian Confederacy.;;;;;;;;;;;;;x
restore_episcopal_leader;Restore Archbishop in Boston;;;;;;;;;;;;;x
nonjuring;Nonjuring;;;;;;;;;;;;;x
nonjuring_DESC;The roots of the Nonjuring movement date back to before the Event, when Mary and Anne Stuart overthrew their father and rightful king, James II. This led to a schism between those who supported the usurpation and those who supported the rightful king. After the Event, the movement was reborn, with pastors who courageously refused to obey Parliament's dictates on matters of faith. These people revived the Nonjuring movement, which advocates for unified doctrine, celibacy for pastors, and the restoration of monasteries based on the Catholic model.;;;;;;;;;;;;;x
d_nonjuring;Knights of St.George;;;;;;;;;;;;;x
secret_religious_society_episcopal;Secret Episcopalists;;;;;;;;;;;;x
secret_religious_society_episcopal_desc;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obligan a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_episcopal_currency;Devotion;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_1_male;Faithful;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_1_female;Faithful;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_2_female;Adherent;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_2_male;Adherent;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_3_female;Preacher;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_3_male;Preacher;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_4_female;Herald;;;;;;;;;;;;x
secret_religious_society_episcopal_rank_4_male;Herald;;;;;;;;;;;;x
secret_religious_society_lutheran;Followers of Luther;;;;;;;;;;;;x
secret_religious_society_lutheran_desc;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obligan a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_lutheran_currency;Devotion;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_1_male;Faithful;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_1_female;Faithful;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_2_female;Adherent;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_2_male;Adherent;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_3_female;Preacher;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_3_male;Preacher;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_4_female;Herald;;;;;;;;;;;;x
secret_religious_society_lutheran_rank_4_male;Herald;;;;;;;;;;;;x
secret_religious_society_nonjuring;Non-Jurors;;;;;;;;;;;;x
secret_religious_society_nonjuring_desc;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obligan a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_nonjuring_currency;Devotion;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_1_male;Faithful;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_1_female;Faithful;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_2_female;Adherent;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_2_male;Adherent;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_3_female;Preacher;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_3_male;Preacher;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_4_female;Herald;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_4_male;Herald;;;;;;;;;;;;x
EVTNAME_canada_new.5;New Archbishop of New Canterbury;;;;;;;;;;;;x
EVTDESC_canada_new.5;For many years, a detriment to mainstream Anglicanism, the nonjuring movement, opposing the official Anglican hierarchy and once considered niche and devoid of future in theological discourse within American and Canadian Protestantism, has recently begun to be recognized as the true representative of Anglicanism. As a result, the former Archbishop of New Canterbury resigned, and a new man took his place – a proponent of absolute celibacy, the restoration of monasteries, and a theological approximation to Catholicism.;;;;;;;;;;;;x
EVTOPT_canada_new.5;Interesting;;;;;;;;;;;;x
EVTNAME_canada_new.6;New Archbishop of New Canterbury;;;;;;;;;;;;x
EVTDESC_canada_new.6;A change has taken place in the Anglican community. Due to the loss of popularity of nonjuring advocates, there has been a change in the office of Archbishop of New Canterbury. The former spiritual leader of Anglicanism resigned, and a proponent of a less Catholic and more pluralistic approach to theological matters took over. After many years in the spotlight of theological discourse among Canadian Protestants, the nonjuring movement must step down, and their leadership role has been restored to the leaders of the Knights of St. George.;;;;;;;;;;;;x
EVTOPT_canada_new.6;Interesting;;;;;;;;;;;;x
haiti_imperial;Holy Imperial;;;;;;;;;;;;x
haiti_imperial_DESC;At the time when the Third Haitian Empire was at the height of its power, certain customs spread among the common people—half pagan, half Christian—that exalted the Emperor's role in defending the Christian religion. Over time, as a crisis of power arose, this movement spread, gaining support from some bishops and imperial elites who longed for strong imperial authority. Today, this movement is not recognized as Christian in Mexico, the Holy Columbian Confederacy, or anywhere else—it is noted that among most followers of this faction, the Emperor and saints are a kind of quasi-deity with extraordinary powers, not humble servants of God.;;;;;;;;;;;;x
k_haiti_imperial;Church of Haiti;;;;;;;;;;;;x
secret_religious_society_nonjuring;Followers of Emperor;;;;;;;;;;;;x
secret_religious_society_nonjuring_desc;Cosik sie tu wymysli;;;;;;;;;;;;x
secret_religious_society_nonjuring_currency;Devotion;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_1_male;Faithful;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_1_female;Faithful;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_2_female;Adherent;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_2_male;Adherent;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_3_female;Preacher;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_3_male;Preacher;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_4_female;Herald;;;;;;;;;;;;x
secret_religious_society_nonjuring_rank_4_male;Herald;;;;;;;;;;;;x
temple_baron_haiti_imperial;Bishop-Minor;;;;;;;;;x
temple_barony_of_haiti_imperial;Minor Bishopic of;;;;;;;;;x
temple_count_haiti_imperial;Bishop-Maior;;;;;;;;x
temple_county_of_haiti_imperial;Maior Bishopic of;;;;;;;;;x
temple_duke_haiti_imperial;Archbishop;;;;;;;;;x
temple_duchy_of_haiti_imperial;Archbishopic of;;;;;;;;;x
temple_king_haiti_imperial;Patriarch;;;;;;;;;x
temple_kingdom_of_haiti_imperial;Patriarchate of;;;;;;;;;x
spanish;Spanish;;;;;;;;;x
espana;Iglesia de Espana;;;;;;;;;x
espana_DESC;Spain, a Catholic country before the Event, broke away from Catholicism centuries after the Event, creating a new church based on the idea of ??uniting Christianity under the rule of the Spanish kings. This church, while retaining much of Catholic theology and canon law, rejects the papacy in favor of the ideas of caesaropapism, predestinationism, and fideism.;;;;;;;;;x
temple_baron_espana;Obispo;;;;;;;;;x
temple_barony_of_espana;Obispado of;;;;;;;;;x
temple_count_espana;Obispo;;;;;;;;x
temple_county_of_espana;Obispado of;;;;;;;;;x
temple_duke_espana;Arzobispo;;;;;;;;;x
temple_duchy_of_espana;Arzobispado of;;;;;;;;;x
temple_king_espana;Patriarca;;;;;;;;;x
temple_kingdom_of_espana;Patriarcado of;;;;;;;;;x
d_espana;Archbishopic of Santo Domingo;;;;;;;;;x
LORD_ADMIRAL_SPA;Gobernador Supremo;;;;;;;;;x
e_new_world_spain;Hispanoamérica;;;;;;;;;x
spa.2.title;Sons of Cortez;;;;;;;;;x
spa.2.text;A gigantic fleet flying a flag unseen in the Caribbean for nearly a thousand years, an invincible armada defeated only by England, appeared on the horizon. Although the citizens were enthusiastic, the city's governor did not expect this fleet to be friendly—and he was right. From hundreds of ships emerged numerous soldiers in armor and with songs on their lips, ready to conquer Haiti, and even the entire Caribbean and Mexico, for their King—lord of all Spain and the entire Caribbean.;;;;;;;;;x
spa.2.optA;What? Spaniards?;;;;;;;;;x
spa.2.optB;Larga vida al rey de Espana!;;;;;;;;;x
spa.3.title;Spanish Triumph;;;;;;;;;x
spa.3.text;What? Spaniards?;;;;;;;;;x
spa.3.optA;What? Spaniards?;;;;;;;;;x
spa.3.optB;What? Spaniards?;;;;;;;;;x
warrior_lodge_haiti_imperial;Knights of St.Faustin;;;;;;;;;x
warrior_lodge_haiti_imperial_desc;Knights of St.Faustin;;;;;;;;;x
d_sagrado_corazon;The Archidiocese of Mexico;;;;;;;;;x
title_sacred_heart_cardinal;Obispo;;;;;;;;;;;;;x
best_candidate_title_sacred_heart_cardinal;My Best Obispo Candidate;;;;;;;;;;;;;x
expected_next_title_sacred_heart_cardinal;Expected Next Obispo;;;;;;;;;;;;;x
SACRED_HEART_PREFERATI;Chairman of the Synod;;;;;;;;;;;;;x
PREFERATI_sacred_heart_TOOLTIP;The Chairman of the Synod is the Obispo appointed to preside over the sessions of the Most Holy Synod of Mexico, and therefore considered the probable next Archbishop of Mexico.;;;;;;;;;;;;;x
SACRED_HEART_HEAD;Archibishop and Primate of Mexico;;;;;;;;;;;;;x
COLLEGE_OF_SACRED_HEART_CARDINALS;Most Holy Synod of Mexico;;;;;;;;;;;;;x
EVTNAME_glinfo.1;Changes in the Basilica;;;;;;;;;;;;;x
EVTDESC_glinfo.1;Although it seemed that the leader of the Mexican Sacred Heart cult would reign supreme in the Basilica of Our Lady of Guadalupe in Mexico City, that is now a thing of the past – [This.GetFirstNameWithNick], who doesn't share their faith, has occupied the church and installed a representative of his religion. This marks the end of the Most Holy Synod of Mexico as a centralized body – for now, the Mexicans who follow this syncretic cult remain leaderless.;;;;;;;;;;;;;x
EVTOPTA_glinfo.1;It's a pity;;;;;;;;;;;;;x
EVTOPTB_glinfo.1;Nice to hear it;;;;;;;;;;;;;x
ITA_PSEUDPROPHET_KALI;Kali the Wise;;;;;;;;;;;;;x
ITA_PSEUDOSAINT_ALCAPONE;St.Al of Capone;;;;;;;;;;;;;x
ITA_PSEUDOSAINT_CORLEONE;St.Vito Corleone;;;;;;;;;;;;;x
ITA_PSEUDOSAINT_COSTELLO;St.Francis Costello;;;;;;;;;;;;;x
ITA_HOOVER;Hoover the Nosy;;;;;;;;;;;;;x
ITA_BENITO;Benito the Merciless;;;;;;;;;;;;;x
mafia;Mafianist;;;;;;;;;;;;;x
mafia_DESC;This cult's origins date back to pre-Event times, when a group called the Mafia operated. Little is known about it today, except that several of its representatives ruled New York and other cities more or less officially before the Event. Many years after the Event, their memory transformed into a political stance, and the political stance into a religious one. Followers of Mafianism draw on Catholicism in their theology and rituals—they believe in the Real Presence, the communion of saints, and heaven and hell (though they understand these concepts differently), but they also believe in the maxims of the prophet Kali the Wise—"Kali stealing someone's cow - good, someone stealing Kali's cow - bad" and other wisdom uttered by this pre-Event thinker while wandering the Old World.;;;;;;;;;;;;;x
d_mafia;Cosa Nostra;;;;;;;;;;;;;x
MAFIA_LEADER;Capo di Tutti Capi;;;;;;;;;;;;;x
MAFIA_LEADER_FAME;Capo di Tutti Capi;;;;;;;;;;;;;x
MAFIA_LEADER_FOA;Dear Boss;;;;;;;;;;;;;x
EVTNAME_glinfo.2;After the End: Expansion;;;;;;;;;;;;;x
EVTDESC_glinfo.2;Bro, all these new characters, governments and other features are waiting for you;;;;;;;;;;;;;x
CB_NAME_MEX_CRISIS_END;End the usurpation;;;;;;;;;;;;;x
WAR_NAME_MEX_CRISIS_END;War of the Mexican Succession;;;;;;;;;;;;;x
wonder_santo_domingo_cathedral;Cathedral Basilica of Santa María la Menor;;;;;;;;;;;;;x
wonder_santo_domingo_cathedral_desc;The Cathedral Basilica of Santa María la Menor is, according to legend, the first church built by Catholic missionaries in the New World. Despite cataclysms, this cathedral, cared for by the Emperors of Haiti, survived difficult times in relatively good condition. The site became a pilgrimage site for local Christians and cultists who claim to be so.;;;;;;;;;;;;;x
EMPEROR_HAITI;Empereur;;;;;;;;;;;;;x
EMPEROR_HAITI_FEMALE;Imperatrice;;;;;;;;;;;;;x
EMPIRE_HAITI_OF;Empire of;;;;;;;;;;;;;x
EMPIRE_HAITI_OF;Your Grace;;;;;;;;;;;;;x
LEADER_HAITI;Dictateur;;;;;;;;;;;;;x
LEADER_HAITI_FEM;Madame Dictatrice;;;;;;;;;;;;;x
k_haiti_pretender;Secret Emperors' Uprising;;;;;;;;;;;;;x
EVTNAMEhaiti.2;Hidden Emperor;;;;;;;;;;;;;x
EVTDESChaiti.2;Nothing foreshadowed a major uprising in Haiti until, out of nowhere, a young, bright, and beautiful man appeared, proclaiming himself a descendant of the young Prince Philippe d'Jacmel, whom his father, Emperor Alexandre (the last Emperor of Haiti, née d'Jacmel), had proclaimed Emperor of Brazil and attempted to establish on the throne in Rio de Janeiro. Although the young Prince was deported to Brazil after his father's death, Jerome, now a young and mysterious man, proclaimed himself his rightful descendant. His speeches, though initially considered mere boasts, became famous among the Haitian people, who remembered stories of their island's former glory. Many took up arms, proclaimed Jerome Emperor of Haiti, and marched against those who ruled the island of Haiti.;;;;;;;;;;;;;x
EVTOPTAhaiti.2;We have lived through interesting times;;;;;;;;;;;;;x
EVTOPTBhaiti.2;Long live the Emperor! Long live Haiti!;;;;;;;;;;;;;x
HAITI_UPRISING;Haitian Uprising;;;;;;;;;;;;;x
militarist;Militarist;;;;;;;;;;;;;x
militarist_DESC;Militarists, unlike East Coast Americanists, believe that the military was the heart of pre-Event America and that it was they who were the most magnificent and greater than any president. Their value system is based not on the Constitution but on the idea of hierarchy, subordination, and the pursuit of victory.;;;;;;;;;;;;;x
GOD_PATTON;Patton;;;;;;;;;;;;;x
GOD_KENNEDY;Kennedy;;;;;;;;;;;;;x
GOD_EISENHOWER;Eisenhower;;;;;;;;;;;;;x
GOD_PERSHING;Pershing;;;;;;;;;;;;;x
GOD_PROVIDENCE;Providence;;;;;;;;;;;;;x
bm_new_mexico;Rain of Emperors;;;;;;;;;;;;;x
bm_new_mexico_desc;After many moments of glory, the Mexican Empire fell into stagnation and decline. With these stagnations and declines came schisms – many individuals proclaimed themselves emperors, mutually recognizing each other as usurpers and traitors. The shadow of La Repubblica's former glory has faded, but claims to the imperial throne of Mexico remain. On one side is the "official" Emperor of Mexico – Veneceslao III Paleo y Lagos, but there are also other pretenders – Marco III Jaurégui, whose ancestor declared himself emperor after his deceased brother, whom he defeated in battle, Veneceslao I Nájera, and whose lineage until recently was an insignificant line of warlords from a few islands west of the mainland, only to become significant when a warlord conquered a piece of land and needed someone to maintain a veneer of legitimacy, which Paleo y Logos was unwilling to grant him without significant concessions.;;;;;;;;;;;;;x
k_veracruz_mexico;Imperio de Veracruz;;;;;;;;;;;;;x
k_mexican_company;Company of Saint Juan Diego;;;;;;;;;;;;;x
d_mexican_company;Company of Saint Juan Diego;;;;;;;;;;;;;x
c_belize_city;Belize City;;;;;;;;;;;;;x
PROV2271;Belize City;;;;;;;;;;;;;x
b_royal_district_BL;Royal District;;;;;;;;;;;;;x
b_buttonwood_bay_BL;Buttonwood Bay;;;;;;;;;;;;;x
b_holy_redeemer_cath_BL;Holy Redeemer;;;;;;;;;;;;;x
b_freetown_BL;Freetown;;;;;;;;;;;;;x
b_vista_del_mar_BL;Vista Del Mar;;;;;;;;;;;;;x
b_belama_BL;Belama;;;;;;;;;;;;;x
b_coral_grove_BL;Coral Grove;;;;;;;;;;;;;x
CATHEDRAL_BL;Cathedral;;;;;;;;;;;;;x
b_la_democracia_BL;La Democracia;;;;;;;;;;;;;x
b_hattieville_BL;Hattieville;;;;;;;;;;;;;x
b_gales_point_BL;Gales Point;;;;;;;;;;;;;x
b_middlesex_BL;Middlesex;;;;;;;;;;;;;x
d_belizean_marche;Outer Belize;;;;;;;;;;;;;x
wonder_belizean_parliament;Belizean Parliament;;;;;;;;;;;;;x
wonder_belizean_parliament_desc;The Belize Parliament Building is one of the oldest surviving buildings in Belize - built in 1970, it was one of the few to survive the Event intact and for centuries it was the seat of the Belizean parliament.;;;;;;;;;;;;;x
wonder_mausoleum_che_guevara;Che Guevara Mausoleum;;;;;;;;;;;;;x
wonder_mausoleum_che_guevara_desc;Che Guevara Mausoleum;;;;;;;;;;;;;x
restore_rival_cristo_rey_empire;Restore Bajio-San Luis Potosi Empire;;;;;;;;;;;;;x
